GL_Code,GL_Account,Desc_Status,Doc_Date,Year,Month_No,Month_Name,Period,Source,Reference,Narration,Debit,Credit,Net,Source_Account_Name
10700,Bank - WEMA Bank (Operation),Matched,2025-03-31,2025,3,March,2025-03,GL-JE,PAY-CIG2025030155,Payment for printing materials of 400 Poles,0.0,119310000.0,-119310000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-03-31,2025,3,March,2025-03,GL-JE,PAY-CIG2025030273,Bank Charges in Wema Bank for the Month Of February 2025 1,0.0,15001.75,-15001.75,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-03-31,2025,3,March,2025-03,GL-JE,PAY-CIG2025030212,Refund for purchase of GS3 For Ogbebor Gregory Osasumwen,0.0,37248803.75,-37248803.75,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040041,Inhouse transfer from Stanbic to Wema,50000000.0,0.0,50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040112,Inhouse transfer from Wema to Zenith,20000000.0,0.0,20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040280,In House Transfer from CIG Motors Access Bank to Wema Bank,72000000.0,0.0,72000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040282,In House Transfer from CIG Motors Polaris Bank to Wema Bank,4000000.0,0.0,4000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040317,In House Transfer from CIG Motors Zenith Bank to Wema Bank,30000000.0,0.0,30000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040307,In House Transfer from CIG Motors UBA Plc to Zenith Bank,6000000.0,0.0,6000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040343,In House Transfer from CIG Motors Zenith Bank to Wema Bank,23000000.0,0.0,23000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040355,In House Transfer from CIG Motors Stanbic IBTC Bank to Wema,50000000.0,0.0,50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040417,In House Transfer from CIG Motors Access Bank to Wema Bank,6000000.0,0.0,6000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040043,BOI Loan repayment and interest charge for the month of Marc,0.0,62782702.1,-62782702.1,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025030406,Refund of Payment fro part deposit on 1Unit GS4 to Major Gen,0.0,40000000.0,-40000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040112,Inhouse transfer from Wema to Zenith,0.0,20000000.0,-20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040114,Additional shipping charge GAC20241210NG1035-2 FILE 471,0.0,10547331.88,-10547331.88,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040114,ADDITIONAL SHIPPING CHARGE GAC20241210NG1035-1 45 UNITS GS3,0.0,10631508.38,-10631508.38,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040106,Hualage of 50 N111 bus to Abuja Obi Cubana for 50 for 50,0.0,21000000.0,-21000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-GAC202504011,"Buy $6,200 from Ifeany,rate is 1567,Consultancy Fees for Feb",0.0,9715400.0,-9715400.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2205040018,Refund to Mrs Agonma Ijere for 1 Units GS3,0.0,36254375.0,-36254375.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040178,Inhouse transfer from Wema to Zenith,0.0,50000000.0,-50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040202,Intercompany transfer from CIG /Wema bank to Ehome /wema ban,0.0,78000000.0,-78000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040233,Inhous transfer from Wema to Polaris,0.0,20000000.0,-20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040238,"Buy $12k @ 1620 from Tolu,use for Consultant Fee for Februar",0.0,19440000.0,-19440000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040381,In House Transfer from CIG Motors Wema Bank to UBA Plc,0.0,90000000.0,-90000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040404,In House Transfer from CIG Motors Wema Bank to Fidelity Bank,0.0,35000000.0,-35000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040395,Loan to Lagride(Inter Company Transfer from CIG Motors Wema,0.0,50000000.0,-50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040268,Transport Payment for External Transporter GAC20241210NG1035,0.0,7200000.0,-7200000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040109,Request for the payment of Diesel purchased on 27th of March,0.0,2118500.0,-2118500.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040110,Request for the payment of Diesel purchased on 27th of March,0.0,1672500.0,-1672500.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040229,Halogen Security Payment for December 2024,0.0,1094381.0,-1094381.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040230,Halogen Security Payment for february 2025,0.0,1175980.0,-1175980.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040273,Payment for 2024 Annual Fewes for ARM Trustees Ltd,0.0,9675000.0,-9675000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040454,In House Transfer from CIG Motors Wema Bank to UBA Plc,0.0,79000000.0,-79000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040249,Transport payment for External Transporter GAC20241210NG1035,0.0,6750000.0,-6750000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040489,In House Transfer from CIG Motors Wema Bank to UBA Plc,0.0,150000000.0,-150000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040496,In House Transfer from CIG Motors Wema Bank to UBA Plc,0.0,18000000.0,-18000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040553,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,24000000.0,-24000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-04-30,2025,4,April,2025-04,GL-JE,PAY-CIG2025040552,In House Transfer from CIG Motors Wema Bank to Access Bank,0.0,70000000.0,-70000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050021,In House Transfer from CIG Motors Access Bank to Wema Bank,599000000.0,0.0,599000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050247,In House Transfer from CIG Motors Access Bank to Wema Bank A,935000000.0,0.0,935000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050008,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,10000000.0,-10000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050007,In House Transfer from CIG Motors Wema Bank to Access Bank,0.0,85000000.0,-85000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050021,In House Transfer from CIG Motors Access Bank to Wema Bank,0.0,599000000.0,-599000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050072,In House Transfer from CIG Motors Wema Bank to Union Bank(P,0.0,50000000.0,-50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050062,NIGERIA CUSTOMS SERVICEGAC20250125NG1004-101????????4032 UNI,0.0,426588603.0,-426588603.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050065,NIGERIA CUSTOMS SERVICEGAC20250125NG1004-95*4010 UNITS M8 CB,0.0,196355235.0,-196355235.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050068,BOI Loan repayment for Wema Bank,0.0,60687763.56,-60687763.56,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2205050061,Shipping Charge GAC20250125NG1004-10 16X40 32Units GS8 CBU,0.0,5546727.5,-5546727.5,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2205050064,Terminai Charge GAC20250125NG1004-10 16X40 32 Units GS8 CBU,0.0,11843934.0,-11843934.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040292,Payment fro delivery and transit insurance to Akwa Ibom for,0.0,10311950.0,-10311950.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050118,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,300000000.0,-300000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050127,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,50000000.0,-50000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050121,FX Purchase on Form M Number MF20220185179 for BC liquidatio,0.0,802500000.0,-802500000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050136,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,9000000.0,-9000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050066,Nigeria Customs Service GAC20250125NG1004-7 9X40 18 Units GS,0.0,240771147.0,-240771147.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040512,Nigeria Customs Service GAC20250125NG1004-3 10X40 30 Units G,0.0,173544904.0,-173544904.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040513,Nigeria Customse Service GAC20250125NG10004-4 11X40 33 Unist,0.0,190890991.0,-190890991.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050063,Nigeria Customs Service GAC20250125NG1004-8 19X40 57Unist GS,0.0,329215594.0,-329215594.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050310,Commission Payment,0.0,41475000.0,-41475000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050256,Loan repayment for wema bank,0.0,447811906.0,-447811906.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050354,In House Transfer from CIG Motors Wema Bank to Globus Bank,0.0,200000000.0,-200000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050368,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,30000000.0,-30000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050354,In House Transfer from CIG Motors Wema Bank to Globus Bank,0.0,200000000.0,-200000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050300,Inter Company Transfer form CIG Motors Wema Bank to Lagride,0.0,13640400.0,-13640400.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050346,Payment for FIRS Educational Liabilty Tax For Year 2022,0.0,62565000.0,-62565000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050347,Payment for FIRS Educational Liabilty Tax For Year 2023,0.0,65551417.0,-65551417.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050348,Payment for FIRS Educational Liabilty Tax For Year 2024,0.0,108951317.0,-108951317.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050365,Payment application for Payment of Penalty and interest on A,0.0,219923002.0,-219923002.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050431,Payment Applictaion fro Police Trust Fund for the Year 2024,0.0,130759.69,-130759.69,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050426,Payment Applictaion fro Police Trust Fund for the Year 2023,0.0,194914.86,-194914.86,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050427,Payment Applictaion fro Police Trust Fund for the Year 2022,0.0,269004.2,-269004.2,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050407,Locally purchased CNG cylinders and kits (10PCS),0.0,5980000.0,-5980000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050149,Request for the payment of Diesel (A.G.O) purchased on 5th o,0.0,2120000.0,-2120000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050210,"Request for payment of EKEDC Bill for May 2025, April 2025",0.0,3183603.9,-3183603.9,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050204,"Request for the payment of EKEDC Bill for May 2025, April 20",0.0,4284893.03,-4284893.03,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040523,Payment for purchase of Toners for printers,0.0,1578712.75,-1578712.75,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050198,Halogen Security Payment period - 1st - 30th April 2025,0.0,2853375.0,-2853375.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050450,"ItemCost Professional Fees 30,000,000.00 VAT@7.5%",0.0,30750000.0,-30750000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050494,In House Transfer from CIG Motors Wema Bank to Zenith Bank,0.0,150000000.0,-150000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050551,In House Transfer from CIG Motors Wema Bank to Access Bank,0.0,200000000.0,-200000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050559,"LC Liquidation -Post Neg Interest of $407,982.23 ON CL23.000",0.0,652057599.1,-652057599.1,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050560,"LC Liquidation -Offshore Charges Of $4,221.35 on L25.000042",0.0,6678175.7,-6678175.7,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050566,Bank Charges for the month of April 2025 in Wema Bank,0.0,1411413.4,-1411413.4,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050572,Payment for delivery and transit insurance for deliveries o,0.0,34800550.0,-34800550.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060149,In House Transfer from CIG Motors Access Bank to Wema Bank,40000000.0,0.0,40000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060183,In House Transfer from CIG Motors Access Bank to Wema Bank,300000000.0,0.0,300000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060173,In House Transfer from CIG Motors Polaris Bank to Wema Bank,3000000.0,0.0,3000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060172,In House Transfer from CIG Motors UBA Plc to Wema Bank,3000000.0,0.0,3000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060236,In House Transfer from CIG Motors Access Bank to Wema Bank,2000000.0,0.0,2000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060289,Inhouse Transfer from CIG Motors Polaris Bank to Wema Bank,3500000.0,0.0,3500000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060313,In House Transfer from CIG Motors UBA Plc to Wema Bank,140000000.0,0.0,140000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060024,In House Transfer from CIG Motors Wema Bank to Union Bank,0.0,41000000.0,-41000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060077,In House Transfer from CIG Motors Wema Bank to Union Bank (P,0.0,71000000.0,-71000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060048,Loan repayment for wema bank,0.0,1500000000.0,-1500000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050618,Loan repayment for wema bank,0.0,661630902.07,-661630902.07,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060344,In House Transfer from CIG Motors Wema Bank to Union Bank,0.0,5000000.0,-5000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060302,NIGERIA CUSTOMS SERVICESGMWNG250124-1299 UNITS ELECTRIC VEHI,0.0,66570615.9,-66570615.9,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060307,Wema Bank Loan repayment for June 2025,0.0,492127826.0,-492127826.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,,"Buy Dollar $56,808 Rate@1578 2nd & Final Payment of $12,4",0.0,19643024.0,-19643024.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060406,Airfreight Logistics Fee (1st Batch In June 2025),0.0,2812432.0,-2812432.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060359,Transport Payment for external transporter GAC2025125NG1004-,0.0,8000000.0,-8000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,,Plot 146B -Heritage Court Lease renewal,0.0,30000000.0,-30000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060355,Refund to Nigeria Airforce,0.0,8763938.0,-8763938.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070017,In Hosue Transfer from CIG Motors Access Bank to Wema Bank,10000000.0,0.0,10000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070025,In Hosue Transfer from CIG Motors Access Bank to Wema Bank,550000000.0,0.0,550000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070088,In House Transfer from CIG Motors Access Bank to Wema Bank,20000000.0,0.0,20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070156,In House Transfer from CIG Motors Access Bank to Wema Bank,150000000.0,0.0,150000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070240,In House Transfer from CIG Motors Access Bank to Wema Bank,20000000.0,0.0,20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070336,In house transfer from CIG Motors Access Bank to Wema Bank,20000000.0,0.0,20000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070337,In house transfer from CIG Motors Stanbic IBTC Bank to Wema,83000000.0,0.0,83000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070415,In House Transfer from CIG Motors Access Bank to Wema Bank,100000000.0,0.0,100000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070455,In House Transfer from CIG Motors Access Bank to Wema Bank,10000000.0,0.0,10000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070473,In House Transfer from CIG Motors Access Bank to Wema Bank,53000000.0,0.0,53000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070483,In House Transfer from CIG Motors Access Bank to Wema Bank,10000000.0,0.0,10000000.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025050029,Nigeran Customs Service GAC20250125NG1004-5 20X40 60 Units G,0.0,520564956.0,-520564956.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025060441,Loan repayment for Wema Bank 3B (Principal & Interest),0.0,213818995.43,-213818995.43,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070035,"Wema BOI repayment for June 2025 (Principal, Interest& Monit",0.0,61017755.17,-61017755.17,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025070018,Airfreight Cost Multimedia /Camera,0.0,2230571.0,-2230571.0,WEMA Bank (Operation)
10700,Bank - WEMA Bank (Operation),Matched,2025-07-31,2025,7,July,2025-07,GL-JE,PAY-CIG2025050331,Nigeria Customns Service GAC20250125NG1004-2 12X40 36 Units,0.0,151375497.0,-151375497.0,WEMA Bank (Operation)
